MONTANT,FREQUENCE_RECH,REVENUE,FREQUENCE,DATA_VOLUME,ON_NET,REGULARITY,CHURN
8000.0,30.0,8251.0,33.0,2149.0,624.0,55,0
3900.0,11.0,3885.0,18.0,2130.0,2.0,30,0
9200.0,17.0,10199.0,21.0,2800.0,411.0,61,0
14000.0,24.0,15500.0,25.0,1.0,613.0,62,0
5000.0,7.0,5366.0,17.0,0.0,1.0,31,0
4800.0,4.0,4800.0,4.0,29.0,516.0,54,0
4700.0,13.0,4700.0,18.0,3371.0,1037.0,46,0
2500.0,3.0,2500.0,3.0,0.0,40.0,17,0
5200.0,10.0,5699.0,11.0,527.0,115.0,47,0
5300.0,12.0,5209.0,15.0,12184.0,117.0,59,0
6000.0,12.0,5991.0,13.0,524.0,65.0,48,0
800.0,8.0,800.0,8.0,1503.0,40.0,23,0
4250.0,13.0,4252.0,18.0,2115.0,1.0,43,0
5250.0,10.0,5249.0,11.0,25.0,322.0,35,0
3500.0,5.0,4000.0,6.0,0.0,78.0,60,0
4600.0,25.0,4700.0,30.0,7005.0,0.0,56,0
5500.0,10.0,5400.0,13.0,14581.0,8.0,40,0
4000.0,7.0,4134.0,23.0,5314.0,6.0,62,0
2000.0,4.0,2000.0,4.0,42.0,16.0,25,0
2000.0,4.0,2001.0,4.0,0.0,88.0,46,0
1000.0,1.0,1000.0,1.0,0.0,3.0,58,0
9000.0,17.0,8992.0,37.0,24412.0,104.0,57,0
5000.0,1.0,25243.0,4.0,3618.0,11.0,53,0
250.0,1.0,253.0,3.0,934.0,2.0,58,0
9700.0,12.0,9228.0,19.0,0.0,248.0,62,0
6700.0,28.0,7000.0,34.0,3351.0,2.0,56,0
7500.0,13.0,7488.0,14.0,14913.0,28.0,60,0
1300.0,4.0,2299.0,7.0,2867.0,5.0,56,0
4550.0,17.0,4550.0,22.0,3092.0,12.0,55,0
600.0,3.0,600.0,3.0,1184.0,8.0,16,0
500.0,1.0,500.0,1.0,0.0,4.0,38,0
5200.0,6.0,3193.0,5.0,7859.0,58.0,60,0
3800.0,10.0,3790.0,11.0,1239.0,0.0,18,0
6550.0,11.0,6549.0,18.0,0.0,242.0,46,0
2800.0,7.0,2799.0,9.0,5395.0,9.0,42,0
3200.0,7.0,3195.0,10.0,0.0,158.0,55,0
10900.0,19.0,10876.0,22.0,12746.0,1.0,49,0
1700.0,4.0,1700.0,4.0,208.0,0.0,48,0
10800.0,37.0,11370.0,41.0,1695.0,3927.0,49,0
11100.0,27.0,11232.0,36.0,14583.0,20.0,57,0
2200.0,6.0,2202.0,9.0,482.0,53.0,55,0
2000.0,4.0,1991.0,4.0,0.0,81.0,18,0
900.0,4.0,343.0,2.0,1.0,7.0,59,0
6200.0,12.0,6202.0,14.0,0.0,129.0,29,0
3400.0,20.0,3383.0,22.0,675.0,10.0,52,0
16800.0,32.0,17310.0,34.0,7550.0,168.0,62,0
5200.0,12.0,5626.0,15.0,7162.0,0.0,57,0
2500.0,5.0,2985.0,7.0,6296.0,14.0,30,0
2000.0,4.0,2000.0,4.0,1.0,15.0,57,0
2250.0,8.0,2049.0,8.0,0.0,51.0,52,0
9500.0,57.0,10198.0,66.0,3552.0,8.0,58,0
3000.0,6.0,3003.0,10.0,113.0,24.0,58,0
25500.0,39.0,27000.0,41.0,123.0,1260.0,62,0
1400.0,4.0,1383.0,5.0,1002.0,23.0,50,0
450.0,3.0,451.0,6.0,145.0,0.0,35,0
1250.0,8.0,1493.0,13.0,1013.0,2.0,12,0
7300.0,17.0,7313.0,19.0,14275.0,1.0,54,0
200.0,1.0,184.0,1.0,1023.0,7.0,16,0
24500.0,43.0,25000.0,42.0,12.0,1382.0,62,0
3500.0,4.0,3500.0,6.0,5421.0,3.0,62,0
15750.0,49.0,15254.0,51.0,39090.0,8.0,62,0
9300.0,22.0,9782.0,29.0,0.0,347.0,59,0
15500.0,29.0,15701.0,29.0,0.0,3532.0,57,0
1550.0,11.0,1538.0,12.0,2850.0,48.0,19,0
7200.0,15.0,7200.0,15.0,0.0,59.0,40,0
3900.0,6.0,3900.0,8.0,1560.0,13.0,18,0
6250.0,3.0,6250.0,3.0,2735.0,227.0,50,0
7400.0,16.0,6500.0,14.0,6580.0,2.0,35,0
100.0,1.0,10.0,2.0,4149.0,7.0,41,0
2600.0,7.0,2596.0,9.0,1926.0,8.0,29,0
2500.0,5.0,2500.0,5.0,0.0,103.0,39,0
4100.0,5.0,5126.0,8.0,9638.0,10.0,56,0
3500.0,7.0,4125.0,13.0,3052.0,7.0,15,0
13400.0,40.0,13949.0,42.0,449.0,1518.0,59,0
3300.0,8.0,3400.0,10.0,98.0,102.0,35,0
6000.0,12.0,6501.0,12.0,0.0,207.0,50,0
8500.0,7.0,7865.0,8.0,10928.0,4.0,14,0
13500.0,21.0,13060.0,24.0,11839.0,39.0,62,0
8100.0,41.0,8302.0,53.0,7660.0,5.0,59,0
1000.0,2.0,1795.0,3.0,0.0,47.0,19,0
9550.0,25.0,9788.0,29.0,11933.0,1504.0,59,0
3500.0,10.0,3045.0,15.0,1.0,5.0,16,0
8650.0,29.0,8901.0,31.0,507.0,160.0,58,0
3000.0,6.0,2936.0,17.0,0.0,34.0,42,0
27900.0,36.0,27898.0,38.0,534.0,1898.0,62,0
13000.0,5.0,16200.0,8.0,6170.0,2780.0,62,0
8300.0,39.0,8200.0,38.0,498.0,5944.0,62,0
1100.0,3.0,1001.0,3.0,3.0,33.0,19,0
3000.0,5.0,2999.0,6.0,221.0,8.0,8,0
12600.0,20.0,13642.0,41.0,923.0,2918.0,56,0
4500.0,9.0,4501.0,10.0,0.0,100.0,40,0
10050.0,59.0,10192.0,62.0,4616.0,321.0,62,0
17500.0,34.0,18500.0,36.0,0.0,344.0,62,0
5600.0,27.0,5634.0,29.0,11488.0,6.0,27,0
13000.0,30.0,13499.0,30.0,73.0,4727.0,57,0
9800.0,37.0,10000.0,41.0,8430.0,36.0,51,0
4100.0,8.0,3389.0,8.0,2619.0,875.0,33,0
22000.0,40.0,22202.0,44.0,1703.0,546.0,62,0
24700.0,46.0,25899.0,49.0,2789.0,967.0,62,0
1500.0,3.0,1801.0,15.0,0.0,24.0,38,0
250.0,1.0,200.0,1.0,1.0,0.0,8,0
1400.0,11.0,1303.0,15.0,249.0,5.0,42,0
2700.0,12.0,2801.0,21.0,486.0,717.0,59,0
6550.0,32.0,5817.0,37.0,2630.0,181.0,59,0
4100.0,20.0,4691.0,25.0,2225.0,12.0,43,0
3250.0,7.0,3250.0,7.0,0.0,34.0,36,0
86200.0,119.0,88899.0,83.0,0.0,730.0,62,0
600.0,3.0,483.0,3.0,798.0,8.0,12,0
6500.0,10.0,6501.0,16.0,0.0,3.0,45,0
350.0,2.0,451.0,5.0,9.0,0.0,49,0
2300.0,9.0,2300.0,10.0,65.0,134.0,48,0
2100.0,6.0,2047.0,8.0,843.0,6.0,51,0
15000.0,26.0,14151.0,25.0,95.0,876.0,49,0
500.0,1.0,500.0,1.0,11.0,10.0,6,0
7600.0,24.0,7598.0,27.0,0.0,2175.0,36,0
18400.0,44.0,18899.0,51.0,8862.0,42.0,60,0
22000.0,42.0,23000.0,45.0,52.0,667.0,60,0
1000.0,2.0,948.0,3.0,19.0,63.0,59,0
2500.0,10.0,2501.0,14.0,2024.0,8.0,31,0
6750.0,17.0,6549.0,22.0,10.0,517.0,52,0
6000.0,11.0,5510.0,16.0,5586.0,35.0,54,0
6350.0,18.0,6050.0,21.0,1306.0,24.0,24,0
12450.0,32.0,12501.0,35.0,20088.0,3.0,62,0
3700.0,8.0,3536.0,9.0,0.0,7.0,32,0
4550.0,20.0,4548.0,21.0,3205.0,1.0,50,0
1500.0,3.0,1498.0,6.0,6.0,7.0,26,0
4000.0,8.0,3999.0,10.0,14.0,101.0,46,0
1100.0,6.0,1081.0,7.0,1237.0,60.0,17,0
2900.0,7.0,2901.0,7.0,0.0,37.0,60,0
5900.0,8.0,5900.0,8.0,9635.0,13.0,21,0
1000.0,2.0,1000.0,2.0,0.0,142.0,31,0
5000.0,5.0,4990.0,5.0,12538.0,0.0,28,0
3000.0,8.0,2999.0,8.0,0.0,33.0,50,0
1000.0,2.0,1000.0,4.0,50.0,2.0,27,0
39300.0,86.0,40749.0,84.0,20873.0,4512.0,62,0
12500.0,8.0,11024.0,10.0,9584.0,13.0,61,0
750.0,2.0,750.0,3.0,67.0,1.0,21,0
18700.0,42.0,19286.0,50.0,16000.0,1420.0,62,0
1500.0,3.0,1500.0,4.0,2199.0,1.0,9,0
7400.0,15.0,7795.0,23.0,11580.0,98.0,54,0
21600.0,40.0,22299.0,40.0,380.0,1806.0,60,0
3900.0,9.0,3750.0,8.0,1.0,4.0,27,0
1500.0,3.0,1500.0,3.0,0.0,24.0,50,0
5000.0,1.0,5102.0,4.0,1607.0,104.0,30,0
4200.0,8.0,4589.0,12.0,1.0,373.0,42,0
20000.0,39.0,20500.0,39.0,0.0,760.0,62,0
16800.0,35.0,17493.0,59.0,12008.0,445.0,62,0
5500.0,11.0,5500.0,11.0,1.0,154.0,61,0
7000.0,32.0,7198.0,36.0,1340.0,1060.0,60,0
8900.0,19.0,8900.0,20.0,1.0,155.0,62,0
700.0,2.0,1200.0,6.0,0.0,8.0,35,0
1500.0,2.0,1499.0,3.0,0.0,88.0,62,0
2100.0,4.0,2083.0,4.0,1279.0,21.0,13,0
3500.0,6.0,3499.0,8.0,12.0,29.0,16,0
10300.0,18.0,10298.0,21.0,1.0,54.0,46,0
12500.0,24.0,12500.0,24.0,0.0,109.0,54,0
250.0,2.0,244.0,3.0,97.0,7.0,34,0
13400.0,26.0,14206.0,30.0,2894.0,704.0,62,0
13800.0,38.0,13800.0,39.0,6369.0,372.0,61,0
3600.0,11.0,3600.0,13.0,0.0,429.0,58,0
200.0,1.0,200.0,1.0,0.0,22.0,8,0
1550.0,6.0,2051.0,11.0,188.0,0.0,46,0
500.0,1.0,500.0,1.0,0.0,22.0,39,0
1000.0,3.0,580.0,3.0,1.0,1.0,42,0
600.0,3.0,600.0,3.0,0.0,319.0,46,0
1900.0,6.0,1900.0,6.0,826.0,32.0,27,0
6500.0,15.0,6126.0,17.0,0.0,80.0,49,0
1300.0,4.0,1300.0,4.0,0.0,6.0,28,0
7200.0,14.0,8188.0,22.0,10055.0,0.0,36,0
10350.0,22.0,10850.0,24.0,0.0,363.0,62,0
21200.0,36.0,21721.0,38.0,450.0,77.0,62,0
4250.0,8.0,5079.0,16.0,34.0,113.0,35,0
7000.0,12.0,7499.0,14.0,535.0,38.0,60,0
300.0,1.0,182.0,1.0,1024.0,2.0,6,0
2000.0,4.0,2499.0,8.0,1.0,82.0,17,0
3000.0,5.0,3001.0,6.0,34.0,17.0,18,0
1100.0,4.0,936.0,7.0,0.0,125.0,58,0
100.0,1.0,112.0,8.0,2055.0,0.0,59,0
5500.0,6.0,5502.0,10.0,3398.0,10.0,48,0
5800.0,21.0,5766.0,29.0,1802.0,333.0,40,0
4200.0,5.0,4199.0,10.0,0.0,73.0,34,0
300.0,2.0,300.0,2.0,503.0,63.0,24,0
7000.0,13.0,7000.0,14.0,0.0,141.0,49,0
10000.0,20.0,10000.0,20.0,184.0,3.0,57,0
14950.0,33.0,15633.0,60.0,43708.0,3.0,62,0
3500.0,6.0,3481.0,9.0,1.0,30.0,56,0
3200.0,7.0,3699.0,10.0,45.0,131.0,47,0
3700.0,8.0,3520.0,11.0,1.0,151.0,52,0
500.0,1.0,500.0,1.0,2.0,5.0,26,0
23000.0,3.0,22709.0,8.0,1294.0,73.0,46,0
200.0,1.0,51.0,1.0,0.0,0.0,15,0
1500.0,2.0,1996.0,5.0,2.0,23.0,19,0
11500.0,22.0,13500.0,26.0,0.0,792.0,59,0
1000.0,2.0,1000.0,2.0,1.0,38.0,36,0
3100.0,7.0,3079.0,10.0,7090.0,0.0,45,0
19500.0,35.0,21000.0,37.0,0.0,1118.0,62,0
3000.0,6.0,2998.0,9.0,342.0,14.0,12,0
5000.0,10.0,4997.0,16.0,10305.0,15.0,50,0
4000.0,8.0,4000.0,8.0,0.0,86.0,62,0
15900.0,31.0,17398.0,35.0,1978.0,977.0,62,0
2000.0,10.0,2001.0,11.0,0.0,1151.0,58,0
1500.0,3.0,1499.0,5.0,0.0,33.0,20,0
800.0,4.0,857.0,6.0,0.0,4.0,31,0
11800.0,27.0,12550.0,35.0,6024.0,2140.0,62,0
23500.0,45.0,24000.0,44.0,0.0,779.0,62,0
2050.0,9.0,1658.0,10.0,0.0,4.0,36,0
2500.0,5.0,2510.0,5.0,422.0,185.0,11,0
30450.0,42.0,30450.0,41.0,57088.0,1043.0,61,0
7950.0,41.0,8064.0,47.0,2724.0,75.0,62,0
6500.0,30.0,6740.0,31.0,3.0,490.0,61,0
3500.0,5.0,3376.0,12.0,313.0,0.0,39,0
8000.0,14.0,8477.0,24.0,7814.0,152.0,62,0
3500.0,9.0,4000.0,14.0,0.0,43.0,42,0
2300.0,6.0,2301.0,7.0,3122.0,104.0,29,0
9500.0,14.0,9900.0,21.0,2.0,82.0,34,0
100.0,1.0,100.0,1.0,1818.0,2.0,19,0
1500.0,2.0,1498.0,4.0,4578.0,3.0,33,0
5450.0,16.0,5429.0,23.0,0.0,22.0,45,0
2000.0,4.0,1982.0,6.0,2942.0,8.0,38,0
200.0,1.0,184.0,1.0,0.0,2.0,31,0
12000.0,24.0,12500.0,26.0,0.0,142.0,50,0
3500.0,7.0,3500.0,7.0,1.0,28.0,24,0
18000.0,4.0,17574.0,28.0,4821.0,797.0,62,0
900.0,3.0,1220.0,7.0,1456.0,0.0,36,0
27900.0,74.0,28103.0,74.0,30852.0,635.0,62,0
2750.0,7.0,2748.0,9.0,25.0,13.0,54,0
3900.0,11.0,3601.0,12.0,0.0,535.0,60,0
2200.0,12.0,2218.0,24.0,466.0,25.0,44,0
7300.0,29.0,7039.0,34.0,10552.0,8.0,62,0
2500.0,4.0,2351.0,5.0,2.0,34.0,41,0
16950.0,38.0,17852.0,46.0,1534.0,9129.0,62,0
1350.0,7.0,1504.0,9.0,0.0,1.0,51,0
3200.0,12.0,2990.0,10.0,2489.0,14.0,41,0
23834.0,35.0,24563.0,59.0,98167.0,27.0,62,0
9800.0,20.0,10801.0,23.0,92.0,32.0,62,0
1900.0,11.0,1900.0,11.0,303.0,17.0,49,0
9500.0,11.0,8794.0,12.0,2138.0,557.0,56,0
15700.0,34.0,15699.0,37.0,1.0,1118.0,62,0
750.0,5.0,760.0,8.0,0.0,133.0,32,0
18400.0,34.0,18911.0,38.0,15165.0,311.0,62,0
4750.0,17.0,4749.0,18.0,2062.0,18.0,37,0
12500.0,23.0,12532.0,25.0,281.0,164.0,54,0
450.0,3.0,450.0,3.0,1.0,86.0,59,0
5650.0,20.0,5650.0,23.0,6704.0,5.0,61,0
2700.0,11.0,2702.0,15.0,983.0,31.0,41,0
10400.0,24.0,11401.0,29.0,19553.0,8.0,62,0
1300.0,4.0,1315.0,5.0,1722.0,2.0,62,0
7000.0,13.0,7499.0,23.0,0.0,19.0,29,0
5250.0,22.0,4573.0,25.0,3162.0,24.0,51,0
800.0,3.0,801.0,5.0,0.0,401.0,44,0
4600.0,10.0,4597.0,13.0,4313.0,18.0,62,0
12150.0,25.0,12871.0,34.0,16007.0,34.0,57,0
15500.0,30.0,16515.0,44.0,30942.0,1.0,61,0
200.0,1.0,200.0,1.0,37.0,1.0,3,0
9500.0,18.0,10000.0,19.0,0.0,123.0,60,0
1500.0,3.0,1432.0,5.0,951.0,0.0,4,0
2700.0,6.0,2699.0,7.0,1811.0,17.0,61,0
22900.0,34.0,23799.0,34.0,612.0,1031.0,62,0
11350.0,47.0,11289.0,51.0,1.0,167.0,57,0
7550.0,17.0,8152.0,26.0,13394.0,70.0,61,0
3500.0,2.0,3500.0,2.0,193.0,140.0,29,0
1900.0,11.0,2298.0,14.0,50.0,6.0,45,0
1000.0,2.0,1000.0,2.0,0.0,11.0,40,0
6600.0,13.0,7454.0,16.0,14089.0,3.0,62,0
300.0,3.0,285.0,3.0,2.0,8.0,10,0
500.0,1.0,500.0,1.0,344.0,83.0,55,0
5000.0,6.0,4671.0,11.0,0.0,2.0,12,0
500.0,1.0,500.0,1.0,1.0,2.0,25,0
1450.0,4.0,1650.0,7.0,2085.0,9.0,16,0
250.0,1.0,250.0,1.0,120.0,0.0,13,0
3600.0,13.0,4100.0,18.0,157.0,95.0,41,0
16500.0,31.0,14874.0,32.0,0.0,643.0,60,0
30000.0,49.0,32030.0,52.0,65.0,1781.0,62,0
1500.0,3.0,1500.0,3.0,0.0,22.0,33,0
8750.0,42.0,8745.0,43.0,9724.0,3.0,52,0
6700.0,12.0,7200.0,19.0,5870.0,184.0,52,0
4900.0,6.0,3959.0,20.0,23.0,2.0,25,0
8000.0,16.0,8372.0,19.0,0.0,11.0,30,0
19900.0,31.0,20199.0,33.0,0.0,102.0,61,0
1500.0,1.0,6464.0,10.0,3653.0,849.0,53,0
12400.0,27.0,13181.0,35.0,15998.0,8.0,62,0
14000.0,21.0,15001.0,28.0,18395.0,211.0,62,0
13800.0,53.0,14354.0,64.0,1100.0,162.0,62,0
1500.0,1.0,1496.0,1.0,1766.0,0.0,34,0
200.0,1.0,200.0,1.0,72.0,12.0,49,0
30500.0,55.0,30849.0,56.0,0.0,1667.0,62,0
20700.0,71.0,19914.0,73.0,5211.0,60.0,62,0
200.0,1.0,19.0,2.0,0.0,0.0,54,0
5000.0,12.0,5000.0,13.0,7634.0,47.0,61,0
3000.0,5.0,3000.0,5.0,0.0,3.0,27,0
13700.0,36.0,14246.0,53.0,23966.0,2.0,58,0
12000.0,11.0,12499.0,16.0,0.0,821.0,62,0
2400.0,10.0,2037.0,13.0,24.0,45.0,44,0
4400.0,14.0,4381.0,18.0,114.0,659.0,48,0
9500.0,13.0,9351.0,16.0,0.0,495.0,62,0
100.0,1.0,83.0,1.0,3.0,8.0,13,0
3000.0,6.0,3000.0,6.0,1.0,29.0,20,0
6500.0,14.0,6987.0,20.0,10290.0,3.0,62,0
7800.0,15.0,8002.0,15.0,4720.0,61.0,28,0
9000.0,17.0,9001.0,18.0,26.0,137.0,58,0
23800.0,25.0,23301.0,37.0,17771.0,133.0,60,0
800.0,4.0,1320.0,13.0,0.0,43.0,27,0
600.0,3.0,600.0,3.0,0.0,9.0,16,0
500.0,1.0,500.0,1.0,1.0,22.0,20,0
14700.0,31.0,15701.0,35.0,22518.0,16.0,46,0
1000.0,4.0,1100.0,8.0,0.0,14.0,21,0
9700.0,19.0,10802.0,25.0,8836.0,2.0,62,0
11000.0,17.0,11042.0,31.0,1.0,3.0,55,0
2600.0,11.0,2605.0,13.0,0.0,210.0,48,0
18300.0,60.0,18250.0,64.0,1976.0,2185.0,61,0
500.0,1.0,499.0,3.0,58.0,3.0,19,0
4850.0,35.0,4909.0,36.0,3031.0,2.0,58,0
8000.0,10.0,7980.0,11.0,13521.0,8.0,55,0
3250.0,10.0,3252.0,11.0,0.0,16.0,31,0
10000.0,20.0,10299.0,22.0,308.0,325.0,59,0
7700.0,16.0,7685.0,25.0,6463.0,168.0,62,0
2150.0,7.0,2351.0,11.0,0.0,419.0,39,0
1800.0,3.0,2796.0,4.0,6290.0,1.0,28,0
25500.0,38.0,29399.0,41.0,62838.0,54.0,62,0
3750.0,12.0,3450.0,11.0,1612.0,149.0,26,0
6500.0,11.0,6246.0,16.0,4432.0,351.0,57,0
16500.0,31.0,17001.0,32.0,0.0,547.0,62,0
4400.0,14.0,4855.0,17.0,109.0,224.0,56,0
6000.0,11.0,6006.0,13.0,0.0,382.0,50,0
8450.0,18.0,8451.0,19.0,2796.0,47.0,41,0
4200.0,9.0,4698.0,13.0,7110.0,48.0,51,0
200.0,1.0,200.0,1.0,0.0,2.0,35,0
9250.0,35.0,9442.0,39.0,0.0,4586.0,58,0
6000.0,21.0,6000.0,21.0,0.0,1146.0,55,0
8600.0,19.0,9120.0,22.0,1158.0,247.0,54,0
12800.0,27.0,12799.0,26.0,0.0,730.0,55,0
8050.0,14.0,8051.0,23.0,12455.0,12.0,61,0
2500.0,5.0,2493.0,7.0,2330.0,23.0,38,0
500.0,1.0,500.0,1.0,0.0,5.0,16,0
1000.0,2.0,999.0,3.0,1.0,8.0,12,0
1250.0,3.0,1744.0,6.0,89.0,125.0,19,0
21500.0,37.0,22265.0,40.0,70.0,684.0,62,0
5800.0,12.0,5899.0,25.0,5579.0,518.0,53,0
2400.0,12.0,2600.0,13.0,0.0,336.0,56,0
9500.0,17.0,10499.0,20.0,0.0,581.0,62,0
37450.0,48.0,37466.0,69.0,52086.0,50.0,62,0
1750.0,6.0,1750.0,7.0,0.0,1105.0,15,0
14250.0,11.0,14250.0,18.0,1244.0,1631.0,62,0
9450.0,22.0,9448.0,24.0,0.0,117.0,56,0
13100.0,28.0,13624.0,38.0,1.0,1866.0,60,0
3600.0,10.0,3600.0,8.0,0.0,75.0,37,0
12500.0,5.0,12491.0,8.0,942.0,31.0,60,0
4750.0,5.0,4751.0,7.0,867.0,5.0,41,0
6400.0,13.0,6002.0,15.0,8.0,77.0,42,0
4000.0,8.0,5500.0,14.0,1.0,64.0,62,0
4500.0,5.0,4348.0,8.0,9226.0,0.0,33,0
5600.0,12.0,6190.0,21.0,10447.0,6.0,62,0
1600.0,4.0,1598.0,4.0,0.0,21.0,51,0
8050.0,44.0,8448.0,46.0,6289.0,2.0,50,0
10550.0,16.0,9388.0,16.0,9397.0,232.0,53,0
1000.0,1.0,990.0,1.0,1243.0,42.0,53,0
5400.0,10.0,6067.0,23.0,1464.0,10.0,60,0
11000.0,11.0,11152.0,22.0,17836.0,7.0,46,0
23350.0,57.0,22598.0,60.0,0.0,423.0,61,0
10500.0,11.0,10020.0,15.0,18345.0,7.0,62,0
1500.0,2.0,1498.0,3.0,830.0,0.0,47,0
9000.0,13.0,8991.0,15.0,152.0,369.0,32,0
1000.0,2.0,1000.0,2.0,0.0,61.0,17,0
2700.0,6.0,3210.0,13.0,11901.0,1.0,41,0
5000.0,10.0,5000.0,10.0,0.0,72.0,24,0
2100.0,16.0,2075.0,17.0,1113.0,9.0,38,0
12100.0,17.0,12611.0,50.0,6693.0,84.0,49,0
5250.0,13.0,4558.0,14.0,0.0,170.0,55,0
2800.0,9.0,2939.0,21.0,3374.0,2.0,49,0
1250.0,3.0,1249.0,3.0,1.0,23.0,46,0
3100.0,7.0,3100.0,8.0,0.0,177.0,39,0
4350.0,16.0,4849.0,17.0,2014.0,634.0,57,0
500.0,1.0,499.0,2.0,728.0,3.0,20,0
10800.0,22.0,10379.0,31.0,16427.0,13.0,62,0
11500.0,15.0,11480.0,25.0,1968.0,23.0,57,0
6300.0,18.0,6611.0,20.0,11567.0,2.0,55,0
10750.0,33.0,11251.0,36.0,0.0,727.0,59,0
11700.0,15.0,11700.0,16.0,0.0,269.0,25,0
1000.0,1.0,1036.0,3.0,1359.0,0.0,17,0
3200.0,6.0,3201.0,8.0,2035.0,2.0,22,0
3500.0,3.0,2507.0,4.0,753.0,19.0,15,0
3750.0,13.0,3934.0,17.0,0.0,50.0,38,0
16700.0,27.0,17701.0,34.0,1538.0,18.0,55,0
11000.0,22.0,11000.0,22.0,0.0,206.0,55,0
250.0,1.0,250.0,1.0,1642.0,35.0,13,0
200.0,1.0,198.0,2.0,155.0,75.0,17,0
6000.0,10.0,5999.0,20.0,2664.0,15.0,59,0
3400.0,18.0,3627.0,21.0,0.0,1418.0,55,0
5000.0,6.0,6500.0,12.0,22.0,200.0,44,0
7250.0,16.0,8233.0,29.0,10429.0,1.0,62,0
10850.0,43.0,10674.0,45.0,123.0,1809.0,54,0
12300.0,35.0,12781.0,39.0,15996.0,1009.0,62,0
15500.0,12.0,15040.0,19.0,23266.0,11.0,60,0
1750.0,3.0,1751.0,4.0,1.0,28.0,61,0
13000.0,26.0,13500.0,27.0,0.0,438.0,48,0
10000.0,10.0,10496.0,20.0,8519.0,0.0,55,0
6500.0,24.0,6420.0,27.0,1317.0,1749.0,50,0
1000.0,2.0,1001.0,3.0,0.0,1.0,58,0
2300.0,8.0,2042.0,9.0,1646.0,25.0,27,0
1200.0,4.0,800.0,4.0,11.0,0.0,11,0
36500.0,35.0,37260.0,39.0,16289.0,11.0,61,0
6500.0,9.0,6229.0,10.0,11509.0,82.0,53,0
11100.0,32.0,9141.0,34.0,4766.0,34.0,47,0
2000.0,3.0,3472.0,4.0,0.0,0.0,7,0
5700.0,12.0,5008.0,29.0,978.0,8.0,51,0
3800.0,31.0,3800.0,33.0,3265.0,1.0,45,0
15800.0,38.0,17241.0,49.0,16184.0,1.0,62,0
3300.0,12.0,3295.0,18.0,295.0,10.0,59,0
1000.0,1.0,2001.0,3.0,7989.0,3.0,10,0
4100.0,13.0,4100.0,16.0,2066.0,6.0,58,0
7700.0,14.0,8022.0,22.0,13833.0,45.0,61,0
6000.0,9.0,5558.0,12.0,5.0,35.0,41,0
19100.0,19.0,18679.0,21.0,74169.0,105.0,60,0
3850.0,8.0,3828.0,11.0,3155.0,7.0,42,0
2000.0,2.0,1980.0,2.0,2050.0,44.0,11,0
14450.0,44.0,15972.0,60.0,65540.0,127.0,62,0
10450.0,26.0,10296.0,26.0,0.0,49.0,43,0
7200.0,15.0,7199.0,18.0,19.0,201.0,54,0
2000.0,2.0,1984.0,3.0,2130.0,0.0,20,0
2000.0,4.0,1998.0,4.0,444.0,3.0,20,0
11300.0,45.0,11707.0,51.0,7060.0,204.0,61,0
2100.0,5.0,2099.0,6.0,0.0,74.0,25,0
2500.0,8.0,2311.0,9.0,1652.0,2.0,52,0
8300.0,29.0,9001.0,32.0,1829.0,717.0,59,0
1000.0,2.0,998.0,2.0,16.0,5.0,22,0
5000.0,4.0,4798.0,10.0,6526.0,20.0,61,0
500.0,1.0,501.0,1.0,0.0,65.0,46,0
1500.0,3.0,1200.0,3.0,5.0,15.0,41,0
1300.0,5.0,1298.0,5.0,0.0,26.0,52,0
3500.0,4.0,4001.0,11.0,165.0,4.0,31,0
700.0,2.0,700.0,2.0,102.0,121.0,60,0
7550.0,17.0,7550.0,18.0,37.0,31.0,26,0
4300.0,13.0,4299.0,14.0,4902.0,61.0,34,0
5000.0,10.0,5500.0,11.0,15.0,101.0,29,0
900.0,3.0,1401.0,8.0,14.0,16.0,17,0
2000.0,7.0,1999.0,7.0,0.0,346.0,36,0
1000.0,2.0,2000.0,3.0,0.0,27.0,27,0
30300.0,59.0,31965.0,61.0,943.0,828.0,62,0
10800.0,21.0,10651.0,23.0,0.0,249.0,62,0
1000.0,2.0,1502.0,4.0,1.0,42.0,49,0
2000.0,4.0,1675.0,7.0,2177.0,3.0,17,0
2000.0,20.0,2100.0,21.0,878.0,3.0,13,0
1300.0,8.0,1298.0,16.0,0.0,9.0,48,0
4200.0,20.0,4180.0,23.0,1359.0,16.0,33,0
29550.0,57.0,29367.0,58.0,1628.0,989.0,62,0
5000.0,9.0,4991.0,11.0,10695.0,2.0,30,0
500.0,1.0,500.0,1.0,0.0,1.0,28,0
4200.0,10.0,4200.0,13.0,823.0,81.0,45,0
1000.0,9.0,936.0,9.0,508.0,4.0,26,0
500.0,1.0,260.0,2.0,0.0,1.0,6,0
1000.0,2.0,1000.0,2.0,73.0,50.0,22,0
4200.0,8.0,3850.0,9.0,4292.0,24.0,51,0
3200.0,8.0,3199.0,10.0,1.0,58.0,54,0
15400.0,31.0,14341.0,32.0,0.0,1241.0,61,0
9000.0,16.0,8997.0,19.0,10045.0,102.0,60,0
4000.0,6.0,4000.0,8.0,0.0,21.0,44,0
5950.0,41.0,6161.0,43.0,3614.0,20.0,59,0
3600.0,15.0,3570.0,17.0,1714.0,3.0,52,0
1100.0,3.0,1100.0,3.0,1.0,49.0,20,0
4500.0,12.0,4500.0,14.0,731.0,326.0,57,0
